ID,round,treated,concentration,dipped,hoagland,lineage,tribe,species,0_das,1_das,3_das,6_das,7_das,8_das,9_das,10_das,11_das,12_das,13_das,14_das,15_das,16_das,17_das,18_das,19_das,20_das,21_das,22_das,23_das,24_das,25_das,26_das,27_das,28_das,29_das,30_das,31_das,32_das,33_das,34_das,35_das,36_das,38_das,39_das
321,7,control,0,0,1,lineage I,Camelineae,Camelina_sativa_crop,0,,,,,0.5,,,2,,,2.5,2.5,,,4.5,,,5.5,,6.5,6.5,,,,,9.5,,,10.5,,,,,,
322,7,control,0,0,1,lineage I,Descurainieae,Descurainia_tetraploid,0,,,,,0.5,,,2,,,2.5,3,,,4.5,,,5.5,,6.5,7.5,,,,,9.5,,,11.5,,,,,,
323,7,control,0,0,1,lineage I,Descurainieae,Descurainia_tetraploid,0,,,,,0.5,,,2,,,2.5,3,,,4.5,,,5.5,,6.5,7.5,,,,,9.5,,,10.5,,,,,,
324,7,control,0,0,1,lineage I,Descurainieae,Descurainia_tetraploid,0,,,,,0.5,,,2,,,3,3,,,4.5,,,5.5,,6.5,7.5,,,,,9.5,,,12.5,,,,,,
325,7,control,0,0,1,lineage I,Descurainieae,Descurainia_tetraploid,0,,,,,0.5,,,2,,,2.5,2.5,,,3.5,,,4.5,,5.5,6.5,,,,,8.5,,,10.5,,,,,,
326,7,control,0,0,1,lineage I,Descurainieae,Descurainia_tetraploid,0,,,,,0.5,,,2,,,2.5,3,,,4.5,,,5.5,,6.5,6.5,,,,,9.5,,,10.5,,,,,,
327,7,control,0,0,1,lineage I,Descurainieae,Descurainia_tetraploid,0,,,,,0.5,,,2,,,2.5,3,,,4.5,,,5.5,,6.5,7.5,,,,,9.5,,,11.5,,,,,,
328,7,control,0,0,1,lineage I,Erysimae,Erysium_cheiri,0,,,,,0.5,,,2,,,2.5,2.5,,,3.5,,,4.5,,5.5,6.5,,,,,7.5,,,8.5,,,9.5,,,
329,7,control,0,0,1,lineage I,Erysimae,Erysium_cheiri,0,,,,,0,,,0.5,,,2.5,2.5,,,3.5,,,4.5,,5.5,5.5,,,,,7.5,,,8.5,,,9.5,,,
330,7,control,0,0,1,lineage I,Erysimae,Erysium_cheiri,0,,,,,0,,,0.5,,,2.5,2.5,,,3.5,,,4.5,,5.5,5.5,,,,,7.5,,,8.5,,,9.5,,,
331,7,control,0,0,1,lineage I,Erysimae,Erysium_cheiri,0,,,,,0,,,0.5,,,2.5,2.5,,,2.5,,,4.5,,5.5,5.5,,,,,7.5,,,8.5,,,8.5,,,
332,7,control,0,0,1,lineage I,Erysimae,Erysium_cheiri,0,,,,,0.5,,,0.5,,,2.5,2.5,,,3.5,,,4.5,,5.5,5.5,,,,,6.5,,,7.5,,,8.5,,,
333,7,control,0,0,1,lineage I,Erysimae,Erysium_cheiri,0,,,,,0,,,0.5,,,2.5,2.5,,,2.5,,,4.5,,5.5,5.5,,,,,7.5,,,8.5,,,8.5,,,
340,8,control,0,0,1,lineage II,Brassiceae,Brassica_oleracea_rivera,0,,,,,0.5,,,1.5,,,2.5,,2.5,2.5,,,,,4.5,,,4.5,,,5.5,,6.5,6.5,,,,7.5,,,
341,8,control,0,0,1,lineage II,Brassiceae,Brassica_oleracea_rivera,0,,,,,0.5,,,1.5,,,2.5,,2.5,2.5,,,,,3.5,,,4.5,,,5.5,,5.5,6.5,,,,6.5,,,
342,8,control,0,0,1,lineage II,Brassiceae,Brassica_oleracea_rivera,0,,,,,0.5,,,1.5,,,2.5,,2.5,2.5,,,,,3.5,,,4.5,,,5.5,,6.5,6.5,,,,6.5,,,
343,8,control,0,0,1,lineage II,Brassiceae,Brassica_oleracea_rivera,0,,,,,0.5,,,1.5,,,2.5,,2.5,2.5,,,,,3.5,,,4.5,,,5.5,,6.5,6.5,,,,7.5,,,
344,8,control,0,0,1,lineage II,Brassiceae,Brassica_oleracea_rivera,0,,,,,0.5,,,1.5,,,2.5,,2.5,2.5,,,,,4.5,,,5.5,,,5.5,,6.5,6.5,,,,7.5,,,
345,8,control,0,0,1,lineage II,Brassiceae,Brassica_oleracea_rivera,0,,,,,0.5,,,1.5,,,2.5,,2.5,2.5,,,,,3.5,,,4.5,,,5.5,,5.5,6.5,,,,6.5,,,
346,8,control,0,0,1,Fabaceae,Fabeae,Pisum_sativum,0,,,,,,,,3,,,4.5,,4.5,5.5,,,,,6.5,,,7.5,,,8.5,,,,,,,,,,
347,8,control,0,0,1,Fabaceae,Fabeae,Pisum_sativum,0,,,,,,,,3,,,4.5,,5.5,5.5,,,,,6.5,,,7.5,,,8.5,,,,,,,,,,
348,8,control,0,0,1,Fabaceae,Fabeae,Pisum_sativum,0,,,,,,,,3,,,4.5,,5.5,6.5,,,,,7.5,,,8.5,,,9.5,,,,,,,,,,
349,8,control,0,0,1,Fabaceae,Fabeae,Pisum_sativum,0,,,,,,,,3,,,4.5,,4.5,5.5,,,,,6.5,,,7.5,,,8.5,,,,,,,,,,
350,8,control,0,0,1,Fabaceae,Fabeae,Pisum_sativum,0,,,,,,,,2,,,4.5,,5.5,5.5,,,,,6.5,,,7.5,,,8.5,,,,,,,,,,
351,8,control,0,0,1,Fabaceae,Fabeae,Pisum_sativum,0,,,,,,,,3,,,4.5,,5.5,5.5,,,,,6.5,,,7.5,,,8.5,,,,,,,,,,
352,8,control,0,0,1,Fabaceae,Trifolieae,Medicago_trunculata,0,,,,,0.5,,,1.5,,,2.5,,3.5,3.5,,,,,4.5,,,5.5,,,7.5,,8.5,,,,,,,,
353,8,control,0,0,1,Fabaceae,Trifolieae,Medicago_trunculata,0,,,,,1,,,1.5,,,2.5,,3.5,3.5,,,,,4.5,,,6.5,,,8.5,,10.5,,,,,,,,
354,8,control,0,0,1,Fabaceae,Trifolieae,Medicago_trunculata,0,,,,,1.5,,,2,,,3,,3.5,3.5,,,,,4.5,,,5.5,,,7.5,,8.5,,,,,,,,
355,8,control,0,0,1,Fabaceae,Trifolieae,Medicago_trunculata,0,,,,,1,,,2,,,2.5,,4.5,4.5,,,,,5.5,,,7.5,,,10.5,,13,,,,,,,,
356,8,control,0,0,1,Fabaceae,Trifolieae,Medicago_trunculata,0,,,,,1.5,,,1.5,,,2.5,,2.5,3.5,,,,,4.5,,,5.5,,,7.5,,8.5,,,,,,,,
357,8,control,0,0,1,Fabaceae,Trifolieae,Medicago_trunculata,0,,,,,1,,,1.5,,,2.5,,3.5,3.5,,,,,4.5,,,5.5,,,9.5,,12.5,,,,,,,,
358,8,control,0,0,1,Solanaceae,Solaneae,Solanum_lycopersicum,0,,,,,1,,,1.5,,,2,,2.5,2.5,,,,,3.5,,,4.5,,,5.5,,5.5,6.5,,,,7.5,,,
359,8,control,0,0,1,Solanaceae,Solaneae,Solanum_lycopersicum,0,,,,,1.5,,,1.5,,,2,,2,2.5,,,,,2.5,,,3.5,,,4.5,,5.5,6.5,,,,6.5,,,
360,8,control,0,0,1,Solanaceae,Solaneae,Solanum_lycopersicum,0,,,,,0.5,,,1.5,,,2.5,,3.5,3.5,,,,,4.5,,,5.5,,,6.5,,7.5,8.5,,,,8.5,,,
361,8,control,0,0,1,Solanaceae,Solaneae,Solanum_lycopersicum,0,,,,,1.5,,,1.5,,,2,,2,2.5,,,,,3.5,,,3.5,,,4.5,,5.5,5.5,,,,6.5,,,
362,8,control,0,0,1,Solanaceae,Solaneae,Solanum_lycopersicum,0,,,,,1.5,,,1.5,,,2,,2.5,3.5,,,,,4.5,,,4.5,,,5.5,,6.5,7.5,,,,8.5,,,
363,8,control,0,0,1,Solanaceae,Solaneae,Solanum_lycopersicum,0,,,,,0.5,,,1.5,,,2,,2.5,2.5,,,,,3.5,,,3.5,,,4.5,,5.5,5.5,,,,6.5,,,
364,8,control,0,0,1,Solanaceae,Nicotianeae,Nicotiania_benthamiana,0,,,,,0.5,,,0.5,,,1.5,,2.5,2.5,,,,,3.5,,,4.5,,,6.5,,6.5,7.5,,,,8.5,,,
365,8,control,0,0,1,Solanaceae,Nicotianeae,Nicotiania_benthamiana,0,,,,,0,,,1,,,1.5,,2.5,3,,,,,4.5,,,4.5,,,5.5,,6.5,7.5,,,,8.5,,,
366,8,control,0,0,1,Solanaceae,Nicotianeae,Nicotiania_benthamiana,0,,,,,0.5,,,0.5,,,1.5,,2.5,2.5,,,,,3.5,,,4.5,,,4.5,,6.5,6.5,,,,7.5,,,
367,8,control,0,0,1,Solanaceae,Nicotianeae,Nicotiania_benthamiana,0,,,,,0,,,0.5,,,1.5,,1.5,2,,,,,2.5,,,3,,,4.5,,4.5,5.5,,,,6.5,,,
368,8,control,0,0,1,Solanaceae,Nicotianeae,Nicotiania_benthamiana,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,2.5,,,,3.5,,,
369,8,control,0,0,1,Solanaceae,Nicotianeae,Nicotiania_benthamiana,0,,,,,0.5,,,0.5,,,1.5,,2.5,2.5,,,,,4.5,,,4.5,,,5.5,,6.5,7.5,,,,8.5,,,
370,8,control,0,0,1,lineage II,Brassiceae,Brassica_oleracea_kimmeridge,0,,,,,0.5,,,1.5,,,2,,2,2.5,,,,,3.5,,,3.5,,,4.5,,4.5,5.5,,,,5.5,,,5.5
371,8,control,0,0,1,lineage II,Brassiceae,Brassica_oleracea_kimmeridge,0,,,,,0,,,1.5,,,1.5,,1.5,2.5,,,,,2.5,,,2.5,,,3.5,,3.5,4,,,,4.5,,,4.5
372,8,control,0,0,1,lineage II,Brassiceae,Brassica_oleracea_kimmeridge,0,,,,,0,,,0.5,,,1.5,,1.5,2,,,,,2.5,,,2.5,,,3.5,,4.5,4.5,,,,5,,,5.5
373,8,control,0,0,1,lineage II,Brassiceae,Brassica_oleracea_kimmeridge,0,,,,,0,,,0.5,,,1,,1.5,1.5,,,,,2.5,,,2.5,,,3.5,,4,4.5,,,,4.5,,,5.5
374,8,control,0,0,1,lineage II,Brassiceae,Brassica_oleracea_kimmeridge,0,,,,,0,,,0.5,,,1.5,,1.5,1.5,,,,,2.5,,,2.5,,,3.5,,3.5,4.5,,,,4.5,,,4.5
375,8,control,0,0,1,lineage II,Brassiceae,Brassica_oleracea_kimmeridge,0,,,,,0,,,0.5,,,1,,1.5,1.5,,,,,2,,,2.5,,,3.5,,3.5,4.5,,,,4.5,,,4.5
376,8,control,0,0,1,lineage II,Brassiceae,Sinapis_arvensis,0,,,,,1,,,2,,,2.5,,3.5,3.5,,,,,4,,,4.5,,,6,,6,6,,,,,,,
377,8,control,0,0,1,lineage II,Brassiceae,Sinapis_arvensis,0,,,,,0.5,,,1.5,,,2.5,,2.5,3.5,,,,,4.5,,,4.5,,,5.5,,6,6,,,,,,,
378,8,control,0,0,1,lineage II,Brassiceae,Sinapis_arvensis,0,,,,,0.5,,,1.5,,,2,,2.5,2.5,,,,,4,,,4.5,,,5,,5,5,,,,,,,
379,8,control,0,0,1,lineage II,Brassiceae,Sinapis_arvensis,0,,,,,1.5,,,2,,,2.5,,2.5,3.5,,,,,4.5,,,5.5,,,6,,6,6.5,,,,,,,
380,8,control,0,0,1,lineage II,Brassiceae,Sinapis_arvensis,0,,,,,1,,,2,,,2.5,,2.5,2.5,,,,,3.5,,,4.5,,,5,,5,6,,,,,,,
381,8,control,0,0,1,lineage II,Brassiceae,Sinapis_arvensis,0,,,,,1,,,2,,,2.5,,3.5,3.5,,,,,4.5,,,4.5,,,6,,6,6,,,,,,,
382,8,control,0,0,1,expanded lineage II,Arabidae,Arabis_glabra,0,,,,,2,,,1.5,,,3.5,,4.5,4.5,,,,,6.5,,,7.5,,,8.5,,9.5,,,,,,,,
383,8,control,0,0,1,expanded lineage II,Arabidae,Arabis_glabra,0,,,,,0.5,,,2,,,2.5,,3.5,4.5,,,,,5.5,,,6.5,,,8.5,,9.5,,,,,,,,
384,8,control,0,0,1,expanded lineage II,Arabidae,Arabis_glabra,0,,,,,2,,,2,,,2.5,,3.5,4,,,,,5.5,,,6.5,,,8.5,,9.5,,,,,,,,
385,8,control,0,0,1,expanded lineage II,Arabidae,Arabis_glabra,0,,,,,2,,,2,,,3.5,,3.5,4,,,,,5.5,,,6.5,,,8.5,,9.5,,,,,,,,
386,8,control,0,0,1,expanded lineage II,Arabidae,Arabis_glabra,0,,,,,2,,,2,,,2.5,,3.5,3.5,,,,,5.5,,,6.5,,,8.5,,9.5,,,,,,,,
387,8,control,0,0,1,expanded lineage II,Arabidae,Arabis_glabra,0,,,,,2,,,2,,,2.5,,3.5,4.5,,,,,5.5,,,6.5,,,8.5,,9.5,,,,,,,,
388,8,control,0,0,1,lineage II,Brassiceae,Brassica_nigra,0,,,,,2,,,2.5,,,3,,4.5,4.5,,,,,4.5,,,6,,,7.5,,7.5,,,,,,,,
389,8,control,0,0,1,lineage II,Brassiceae,Brassica_nigra,0,,,,,2,,,2.5,,,3.5,,4.5,4.5,,,,,6.5,,,6.5,,,7.5,,8.5,,,,,,,,
390,8,control,0,0,1,lineage II,Brassiceae,Brassica_nigra,0,,,,,2,,,2.5,,,3.5,,4,4,,,,,4.5,,,5.5,,,6.5,,6.5,,,,,,,,
391,8,control,0,0,1,lineage II,Brassiceae,Brassica_nigra,0,,,,,2,,,2,,,2.5,,3.5,3.5,,,,,4.5,,,5.5,,,6.5,,7,,,,,,,,
392,8,control,0,0,1,lineage II,Brassiceae,Brassica_nigra,0,,,,,2,,,2.5,,,3.5,,4,4.5,,,,,5.5,,,6.5,,,7.5,,7.5,,,,,,,,
393,8,control,0,0,1,lineage II,Brassiceae,Brassica_nigra,0,,,,,1.5,,,2,,,2.5,,3,3.5,,,,,4,,,5,,,6.5,,6.5,,,,,,,,
394,8,control,0,0,1,lineage I,Cardamineae,Barbarea_vulgaris,0,,,,,2,,,2.5,,,3.5,,4.5,4.5,,,,,6.5,,,7.5,,,8.5,,,,,,,,,,
395,8,control,0,0,1,expanded lineage II,Alysseae,Berteroa_incana,0,,,,,0,,,2,,,3.5,,3.5,4,,,,,5.5,,,7.5,,,9.5,,,,,,,,,,
396,8,control,0,0,1,lineage I,Cardamineae,Barbarea_vulgaris,0,,,,,1.5,,,2.5,,,3.5,,4.5,5.5,,,,,6.5,,,7.5,,,9.5,,,,,,,,,,
397,8,control,0,0,1,lineage I,Cardamineae,Barbarea_vulgaris,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,8,control,0,0,1,lineage I,Cardamineae,Barbarea_vulgaris,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,8,control,0,0,1,lineage I,Cardamineae,Barbarea_vulgaris,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,8,control,0,0,1,lineage I,Cardamineae,Barbarea_vulgaris,0,,,,,2,,,2.5,,,3.5,,4.5,5.5,,,,,6.5,,,7.5,,,10.5,,,,,,,,,,
401,8,control,0,0,1,lineage I,Cardamineae,Barbarea_vulgaris,0,,,,,2,,,2.5,,,4.5,,4.5,5.5,,,,,6.5,,,8.5,,,11,,,,,,,,,,
402,8,control,0,0,1,lineage I,Cardamineae,Barbarea_vulgaris,0,,,,,2,,,2.5,,,4.5,,5.5,5.5,,,,,7.5,,,8.5,,,10.5,,,,,,,,,,
403,8,control,0,0,1,lineage I,Cardamineae,Barbarea_vulgaris,0,,,,,2.5,,,2.5,,,4.5,,4.5,5.5,,,,,6.5,,,7.5,,,10.5,,,,,,,,,,
404,8,control,0,0,1,lineage I,Cardamineae,Barbarea_vulgaris,0,,,,,2.5,,,3.5,,,4.5,,5.5,6.5,,,,,7.5,,,9.5,,,10.5,,,,,,,,,,
405,8,control,0,0,1,lineage I,Cardamineae,Barbarea_vulgaris,0,,,,,2,,,2.5,,,3.5,,4.5,4.5,,,,,6.5,,,7.5,,,8.5,,,,,,,,,,
406,8,control,0,0,1,lineage II,Brassiceae,Brassica_rapa,0,,,,,1.5,,,2,,,3,,3.5,4,,,,,4.5,,,5.5,,,6,,6.5,7,,,,,,,
407,8,control,0,0,1,lineage II,Brassiceae,Brassica_rapa,0,,,,,0.5,,,1.5,,,2,,2.5,3.5,,,,,4.5,,,4.5,,,5,,5.5,6.5,,,,,,,
408,8,control,0,0,1,lineage II,Brassiceae,Brassica_rapa,0,,,,,1,,,2,,,2.5,,3.5,3.5,,,,,4.5,,,5,,,5.5,,6.5,7.5,,,,,,,
409,8,control,0,0,1,lineage II,Brassiceae,Brassica_rapa,0,,,,,1.5,,,2,,,2.5,,3,3.5,,,,,4.5,,,5,,,5.5,,5.5,6.5,,,,,,,
410,8,control,0,0,1,lineage II,Brassiceae,Brassica_rapa,0,,,,,1.5,,,2,,,2.5,,3.5,3.5,,,,,4.5,,,5.5,,,6.5,,6.5,6.5,,,,,,,
411,8,control,0,0,1,lineage II,Brassiceae,Brassica_rapa,0,,,,,0.5,,,2,,,2.5,,2.5,3.5,,,,,4.5,,,4.5,,,5.5,,5.5,6,,,,,,,
412,8,control,0,0,1,lineage I,Camelineae,Camelina_sativa,0,,,,,2,,,2.5,,,3.5,,4.5,5.5,,,,,6.5,,,7.5,,,10.5,,12.5,,,,,,,,
413,8,control,0,0,1,lineage I,Camelineae,Camelina_sativa,0,,,,,2,,,2.5,,,3.5,,4.5,4.5,,,,,7.5,,,8.5,,,10.5,,12.5,,,,,,,,
414,8,control,0,0,1,lineage I,Camelineae,Camelina_sativa,0,,,,,2,,,2.5,,,3.5,,4.5,4.5,,,,,6.5,,,7.5,,,9.5,,11.5,,,,,,,,
415,8,control,0,0,1,lineage I,Camelineae,Camelina_sativa,0,,,,,2,,,2.5,,,3.5,,4.5,4.5,,,,,6.5,,,7.5,,,10.5,,12.5,,,,,,,,
416,8,control,0,0,1,lineage I,Camelineae,Camelina_sativa,0,,,,,2,,,2.5,,,3.5,,4.5,4.5,,,,,6.5,,,7.5,,,10.5,,12.5,,,,,,,,
417,8,control,0,0,1,lineage I,Camelineae,Camelina_sativa,0,,,,,2,,,2.5,,,3.5,,4.5,4.5,,,,,6.5,,,7.5,,,9.5,,11.5,,,,,,,,
418,8,control,0,0,1,lineage I,Camelineae,Capsella_bursa-pastoris,0,,,,,2,,,2.5,,,4.5,,5.5,6,,,,,7.5,,,9.5,,,12.5,,,,,,,,,,
419,8,control,0,0,1,lineage I,Camelineae,Capsella_bursa-pastoris,0,,,,,2,,,3.5,,,4.5,,5.5,6.5,,,,,6.5,,,8.5,,,12.5,,,,,,,,,,
420,8,control,0,0,1,lineage I,Camelineae,Capsella_bursa-pastoris,0,,,,,2,,,2.5,,,4.5,,5.5,6.5,,,,,8.5,,,10.5,,,12.5,,,,,,,,,,
421,8,control,0,0,1,lineage I,Camelineae,Capsella_bursa-pastoris,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,8,control,0,0,1,lineage I,Camelineae,Capsella_bursa-pastoris,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,8,control,0,0,1,lineage I,Camelineae,Capsella_bursa-pastoris,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,8,control,0,0,1,lineage III,Euclidieae,Euclidium_syriacum,0,,,,,0.5,,,2,,,4,,4.5,4.5,,,,,7.5,,,8.5,,,10,,,,,,,,,,
425,8,control,0,0,1,lineage III,Euclidieae,Euclidium_syriacum,0,,,,,0.5,,,2,,,3.5,,4.5,4.5,,,,,6.5,,,8,,,10.5,,,,,,,,,,
426,8,control,0,0,1,lineage III,Euclidieae,Euclidium_syriacum,0,,,,,2,,,3.5,,,4.5,,5.5,6.5,,,,,7.5,,,8.5,,,10.5,,,,,,,,,,
427,8,control,0,0,1,lineage III,Euclidieae,Euclidium_syriacum,0,,,,,2,,,2.5,,,4,,4.5,5,,,,,7.5,,,8.5,,,9.5,,,,,,,,,,
428,8,control,0,0,1,lineage III,Euclidieae,Euclidium_syriacum,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,8,control,0,0,1,lineage III,Euclidieae,Euclidium_syriacum,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,9,control,0,0,1,lineage I,Camelineae,Arabidopsis_lyrata,0,,,,,,,,,,2.5,2.5,4.5,,,4.5,,,5.5,6.5,,,8.5,,,,,,,,,,,,,
431,9,control,0,0,1,lineage I,Camelineae,Arabidopsis_lyrata,0,,,,,,,,,,2,2.5,2.5,,,3.5,,,4.5,5.5,,,6.5,,,,,,,,,,,,,
432,9,control,0,0,1,lineage I,Camelineae,Arabidopsis_lyrata,0,,,,,,,,,,2,2.5,3.5,,,4,,,4.5,4.5,,,6.5,,,,,,,,,,,,,
433,9,control,0,0,1,lineage I,Camelineae,Arabidopsis_lyrata,0,,,,,,,,,,2,2.5,2.5,,,3.5,,,3.5,4.5,,,6.5,,,,,,,,,,,,,
457,9,control,0,0,1,lineage III,Buniadeae,Bunias_orientalis,0,,,,0.5,,,1,,,1.5,,,,2,,,2.5,,3.5,,,4.5,,,4.5,5.5,,,5.5,,,,,,
434,9,control,0,0,1,lineage I,Cardamineae,Rorippa_austriaca,0,,,,,,,1.5,,,2,,,,2.5,,2.5,3.5,,,,,,,,,,,,,,,,,,
438,9,control,0,0,1,lineage I,Cardamineae,Rorippa palustris,0,,,,,,,0,,,0.5,,,,1.5,,2,2.5,,,,,,,,,,,,,,,,,,
439,9,control,0,0,1,Poaceae,,Brachypodium,0,,,,1,,,1.5,,,2.5,2.5,,,3.5,,,,,,,,,,,,,,,,,,,,,
440,9,control,0,0,1,Poaceae,,Brachypodium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,9,control,0,0,1,Poaceae,,Brachypodium,0,,,,1,,,1.5,,,2.5,2.5,,,3.5,,,,,,,,,,,,,,,,,,,,,
442,9,control,0,0,1,Poaceae,,Brachypodium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,9,control,0,0,1,Poaceae,,Brachypodium,0,,,,1,,,1.5,,,2.5,2.5,,,3.5,,,,,,,,,,,,,,,,,,,,,
444,9,control,0,0,1,Poaceae,,Brachypodium,0,,,,1,,,1.5,,,2.5,2.5,,,3.5,,,,,,,,,,,,,,,,,,,,,
445,9,control,0,0,1,Poaceae,,Zea_mays,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,9,control,0,0,1,Poaceae,,Zea_mays,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,9,control,0,0,1,Poaceae,,Zea_mays,0,,,,0.5,,,0.5,,,2.5,3,,,3.5,,,,,,,,,,,,,,,,,,,,,
448,9,control,0,0,1,Poaceae,,Zea_mays,0,,,,0.5,,,0.5,,,1.5,2,,,3.5,,,,,,,,,,,,,,,,,,,,,
449,9,control,0,0,1,Poaceae,,Zea_mays,0,,,,0.5,,,1.5,,,2.5,3.5,,,4.5,,,,,,,,,,,,,,,,,,,,,
450,9,control,0,0,1,Cucurbitaceae,,Cucumis_sativus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,9,control,0,0,1,Cucurbitaceae,,Cucumis_sativus,0,,,,0.5,,,0.5,,,1.5,1.5,,,1.5,,,,,,,,,,,,,,,,,,,,,
452,9,control,0,0,1,Cucurbitaceae,,Cucumis_sativus,0,,,,0.5,,,0.5,,,1.5,1.5,,,1.5,,,,,,,,,,,,,,,,,,,,,
453,9,control,0,0,1,Cucurbitaceae,,Cucumis_sativus,0,,,,0.5,,,0.5,,,0.5,1.5,,,1.5,,,,,,,,,,,,,,,,,,,,,
454,9,control,0,0,1,Cucurbitaceae,,Cucumis_sativus,0,,,,0,,,0,,,0.5,0.5,,,1.5,,,,,,,,,,,,,,,,,,,,,
455,9,control,0,0,1,Cucurbitaceae,,Cucurbita_pepo,0,,,,0,,,0,,,0.5,1,,,1.5,,,,,,,,,,,,,,,,,,,,,
456,9,control,0,0,1,Cucurbitaceae,,Cucurbita_pepo,0,,,,0.5,,,0.5,,,1.5,1.5,,,2.5,,,,,,,,,,,,,,,,,,,,,
